confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
green,1.0,1.0,1.0,1.0,2,0
banana,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.6756060606060607
F1-Score:  0.7872727272727272
Precision:  0.7606060606060606
Recall:  0.9060606060606061
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.7,1.0,0.8833333333333332,0.9166666666666666,1,0
cube,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
like,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
salad,0.365,0.39,0.9666666666666666,0.5333333333333333,1,1
corn,0.23333333333333334,0.425,0.7666666666666666,0.5259523809523811,1,1
yellow,0.4416666666666666,0.5333333333333333,0.9,0.6342857142857142,2,1
fruit,0.6183333333333333,0.75,0.8,0.7233333333333334,1,1
cucumb,0.3566666666666667,0.48999999999999994,0.8666666666666668,0.5995238095238096,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.8749999999999998,1.0,0.85,0.9066666666666666,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.6627272727272727
F1-Score:  0.7902813852813853
Precision:  0.7807575757575758
Recall:  0.8909090909090908
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,1.0,1.0,1.0,1.0,1,0
cube,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
like,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
salad,0.43999999999999995,0.43999999999999995,1.0,0.592857142857143,1,1
corn,0.31833333333333336,0.3383333333333334,0.9666666666666666,0.49142857142857144,1,1
yellow,0.4766666666666667,0.535,0.9333333333333332,0.6666666666666666,2,1
fruit,0.5650000000000001,0.7,0.7833333333333333,0.7233333333333334,1,1
cucumb,0.29166666666666663,0.35833333333333334,0.9,0.49333333333333335,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.875,1.0,0.85,0.8966666666666665,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666667,1,0
Folder Number:  6000
Accuracy:  0.6856060606060607
F1-Score:  0.7906926406926409
Precision:  0.761060606060606
Recall:  0.924242424242424
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
cube,0.8666666666666668,1.0,0.8666666666666668,0.9200000000000002,1,1
like,0.75,1.0,0.8666666666666666,0.9133333333333333,1,0
salad,0.4083333333333333,0.5416666666666666,0.85,0.6411904761904762,1,1
corn,0.32999999999999996,0.375,0.9166666666666666,0.5095238095238095,1,1
yellow,0.5299999999999999,0.5299999999999999,1.0,0.684047619047619,2,1
fruit,0.6633333333333333,0.6416666666666666,0.8833333333333332,0.722857142857143,1,1
cucumb,0.4633333333333334,0.5083333333333334,0.9333333333333332,0.6435714285714285,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.8550000000000001,1.0,0.8166666666666667,0.8866666666666667,1,1
look,1.0,1.0,1.0,1.0,1,0
Folder Number:  6000
Accuracy:  0.696969696969697
F1-Score:  0.8043506493506493
Precision:  0.7815151515151514
Recall:  0.9106060606060605
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.65,1.0,0.85,0.8966666666666665,1,0
cube,0.8883333333333333,1.0,0.85,0.9066666666666666,1,1
like,0.9,1.0,0.95,0.9666666666666666,1,0
salad,0.9,1.0,0.8833333333333332,0.9266666666666665,1,1
corn,0.41500000000000004,0.47333333333333333,0.9333333333333332,0.6054761904761905,1,1
yellow,0.32,0.37333333333333335,0.9333333333333332,0.5109523809523809,2,1
fruit,0.8999999999999998,1.0,0.8833333333333332,0.9266666666666667,1,1
cucumb,0.4416666666666666,0.4416666666666666,1.0,0.5978571428571429,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.325,0.525,0.7833333333333333,0.5566666666666666,1,1
look,0.7,1.0,0.8666666666666666,0.9099999999999999,1,0
Folder Number:  6000
Accuracy:  0.6718181818181818
F1-Score:  0.7985714285714285
Precision:  0.8012121212121212
Recall:  0.9
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.905,1.0,0.8833333333333332,0.9266666666666665,1,1
like,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
salad,0.37,0.39499999999999996,0.95,0.5466666666666666,1,1
corn,0.34833333333333333,0.46499999999999997,0.8333333333333333,0.5685714285714285,1,1
yellow,0.42333333333333334,0.45666666666666667,0.9666666666666666,0.5923809523809525,2,1
fruit,0.43666666666666665,0.5833333333333333,0.75,0.6238095238095238,1,1
cucumb,0.28500000000000003,0.41833333333333333,0.8166666666666667,0.5228571428571429,1,1
green,0.9,1.0,0.9333333333333332,0.9600000000000002,2,0
banana,0.8833333333333332,1.0,0.85,0.9066666666666666,1,1
look,0.8,1.0,0.8666666666666666,0.9200000000000002,1,0
Folder Number:  6000
Accuracy:  0.6592424242424242
F1-Score:  0.7752380952380953
Precision:  0.7562121212121212
Recall:  0.8893939393939394
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.7,1.0,0.8333333333333333,0.8933333333333333,1,0
cube,0.95,1.0,0.9166666666666666,0.9466666666666667,1,1
like,0.6,1.0,0.8166666666666667,0.8766666666666667,1,0
salad,0.49333333333333335,0.5266666666666666,0.9666666666666666,0.6640476190476191,1,1
corn,0.18833333333333332,0.37499999999999994,0.7,0.47595238095238096,1,1
yellow,0.41833333333333333,0.4916666666666667,0.9,0.6178571428571429,2,1
fruit,0.5183333333333333,0.6833333333333333,0.7166666666666666,0.6504761904761904,1,1
cucumb,0.32,0.41166666666666674,0.8833333333333332,0.5288095238095238,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.85,1.0,0.8333333333333333,0.9,1,1
look,0.75,1.0,0.8666666666666666,0.9133333333333333,1,0
Folder Number:  6000
Accuracy:  0.6171212121212121
F1-Score:  0.76974025974026
Precision:  0.7716666666666666
Recall:  0.8575757575757575
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8300000000000001,0.8333333333333333,0.9333333333333332,0.8533333333333333,1,1
like,0.8,1.0,0.9333333333333332,0.95,1,0
salad,0.3433333333333334,0.40166666666666667,0.9166666666666666,0.5366666666666666,1,1
corn,0.23500000000000001,0.335,0.85,0.4566666666666667,1,1
cucumb,0.33999999999999997,0.365,0.9666666666666666,0.5176190476190476,1,1
green,1.0,1.0,1.0,1.0,2,1
banana,0.32666666666666666,0.4133333333333333,0.8833333333333332,0.5404761904761906,1,1
look,0.65,1.0,0.8,0.8733333333333334,1,0
Folder Number:  6000
Accuracy:  0.565625
F1-Score:  0.7160119047619048
Precision:  0.6685416666666666
Recall:  0.9104166666666665
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8966666666666667,1.0,0.8833333333333332,0.9266666666666665,1,1
like,0.75,1.0,0.85,0.9066666666666666,1,0
salad,0.9083333333333332,1.0,0.9,0.9400000000000001,1,1
corn,0.3983333333333333,0.48166666666666663,0.8999999999999998,0.6038095238095238,1,1
cucumb,0.5166666666666667,0.55,0.9666666666666666,0.6792857142857143,1,1
green,1.0,1.0,1.0,1.0,2,1
banana,0.4083333333333333,0.5083333333333334,0.8833333333333332,0.619047619047619,1,1
look,0.9,1.0,0.9333333333333332,0.96,1,0
Folder Number:  6000
Accuracy:  0.7222916666666667
F1-Score:  0.8294345238095238
Precision:  0.8175
Recall:  0.9145833333333333
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
