confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
fruit,0.755,0.6333333333333333,0.9333333333333332,0.7333333333333333,1,1
cucumb,0.7166666666666666,0.6416666666666667,1.0,0.759047619047619,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.875,1.0,0.85,0.9066666666666666,1,1
look,0.9,1.0,0.95,0.9666666666666666,1,0
Folder Number:  6000
Accuracy:  0.7934848484848485
F1-Score:  0.8526623376623377
Precision:  0.8437878787878788
Recall:  0.9196969696969696
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.9,1.0,0.95,0.9666666666666666,1,0
cube,0.76,0.7833333333333333,0.8833333333333332,0.7866666666666666,1,1
like,0.65,1.0,0.8,0.8733333333333333,1,0
salad,0.28500000000000003,0.3583333333333333,0.8833333333333332,0.48904761904761906,1,1
corn,0.8833333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.6833333333333333,0.5583333333333333,1.0,0.699047619047619,2,1
fruit,0.675,0.7666666666666666,0.8166666666666667,0.73,1,1
cucumb,0.43000000000000005,0.51,0.7833333333333333,0.5978571428571429,1,1
green,0.9,1.0,0.9333333333333332,0.96,2,0
banana,0.85,1.0,0.8,0.8633333333333333,1,1
look,0.8,1.0,0.8833333333333332,0.9266666666666665,1,0
Folder Number:  6000
Accuracy:  0.7106060606060606
F1-Score:  0.8005411255411254
Precision:  0.816060606060606
Recall:  0.8727272727272727
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.8,1.0,0.9,0.9333333333333332,1,0
cube,0.8550000000000001,0.775,1.0,0.8590476190476191,1,1
like,0.9,1.0,0.95,0.9666666666666666,1,0
salad,0.24500000000000002,0.47000000000000003,0.7999999999999999,0.5604761904761906,1,1
corn,0.8916666666666666,1.0,0.8333333333333333,0.8933333333333333,1,1
yellow,0.7100000000000001,0.6416666666666666,0.9333333333333332,0.7257142857142858,2,1
fruit,0.5716666666666665,0.7333333333333333,0.75,0.7000000000000001,1,1
cucumb,0.565,0.5866666666666666,0.9333333333333332,0.6847619047619048,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.9,1.0,0.8833333333333332,0.9266666666666665,1,1
look,0.85,1.0,0.9166666666666666,0.9466666666666667,1,0
Folder Number:  6000
Accuracy:  0.7534848484848485
F1-Score:  0.8360606060606061
Precision:  0.836969696969697
Recall:  0.8999999999999999
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.6,1.0,0.8166666666666667,0.8766666666666666,1,0
cube,0.73,0.5833333333333333,0.9,0.6933333333333334,1,1
like,0.35,1.0,0.6833333333333333,0.7899999999999999,1,0
salad,0.4033333333333333,0.5066666666666666,0.8666666666666666,0.6157142857142858,1,1
corn,0.9466666666666667,1.0,0.9,0.9333333333333332,1,1
yellow,0.675,0.6233333333333333,0.9666666666666666,0.7352380952380952,2,1
fruit,0.77,0.7,0.9333333333333332,0.7666666666666666,1,1
cucumb,0.4133333333333334,0.5483333333333333,0.8166666666666668,0.6404761904761905,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.7133333333333333,1.0,0.7166666666666666,0.8166666666666668,1,1
look,0.85,1.0,0.8999999999999998,0.9400000000000001,1,0
Folder Number:  6000
Accuracy:  0.6774242424242424
F1-Score:  0.8007359307359306
Precision:  0.8146969696969696
Recall:  0.8636363636363636
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.8150000000000001,0.775,0.9333333333333332,0.8323809523809522,1,1
like,0.65,1.0,0.8333333333333334,0.89,1,0
salad,0.37666666666666665,0.5349999999999999,0.8,0.6299999999999999,1,1
corn,0.9416666666666667,1.0,0.9166666666666666,0.9466666666666667,1,1
yellow,0.6533333333333333,0.55,0.9666666666666666,0.68,2,1
fruit,0.6333333333333334,0.7166666666666666,0.8166666666666667,0.7433333333333334,1,1
cucumb,0.5083333333333333,0.4749999999999999,0.9666666666666666,0.6161904761904762,1,1
green,1.0,1.0,1.0,1.0,2,0
banana,0.9083333333333332,1.0,0.8666666666666666,0.9133333333333333,1,1
look,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
Folder Number:  6000
Accuracy:  0.7624242424242424
F1-Score:  0.8374458874458874
Precision:  0.8228787878787878
Recall:  0.9121212121212121
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
cube,0.8516666666666668,0.85,0.9166666666666666,0.8700000000000001,1,1
like,0.9,1.0,0.9333333333333332,0.96,1,0
salad,0.325,0.4333333333333333,0.85,0.5454761904761904,1,1
corn,0.8550000000000001,1.0,0.8166666666666667,0.8766666666666666,1,1
yellow,0.7133333333333333,0.6266666666666667,1.0,0.7516666666666667,2,1
fruit,0.6716666666666666,0.675,0.8666666666666666,0.739047619047619,1,1
cucumb,0.4933333333333333,0.425,0.9666666666666666,0.5700000000000001,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.8583333333333332,1.0,0.7833333333333333,0.86,1,1
look,1.0,1.0,1.0,1.0,1,0
Folder Number:  6000
Accuracy:  0.7789393939393939
F1-Score:  0.8302597402597403
Precision:  0.8190909090909091
Recall:  0.9151515151515152
confFiles/spoken/spoken_4_stemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
use,0.6,1.0,0.8,0.8666666666666666,1,0
cube,0.7366666666666667,0.8083333333333332,0.8,0.7823809523809524,1,1
like,0.9,1.0,0.95,0.9666666666666666,1,0
salad,0.35333333333333333,0.42833333333333334,0.9166666666666666,0.5561904761904761,1,1
corn,0.8666666666666666,1.0,0.8666666666666666,0.9199999999999999,1,1
yellow,0.6549999999999999,0.6333333333333333,0.9,0.7266666666666668,2,1
fruit,0.6933333333333332,0.775,0.8666666666666666,0.799047619047619,1,1
cucumb,0.48,0.5349999999999999,0.85,0.6411904761904762,1,1
green,0.95,1.0,0.9666666666666666,0.9800000000000001,2,0
banana,0.85,1.0,0.8166666666666667,0.8866666666666667,1,1
look,0.5,1.0,0.7666666666666667,0.8433333333333334,1,0
Folder Number:  6000
Accuracy:  0.6895454545454546
F1-Score:  0.8153463203463204
Precision:  0.8345454545454545
Recall:  0.8636363636363638
