confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cucumber,0.40166666666666667,0.5349999999999999,0.85,0.6307142857142858,1,1
banana,0.27666666666666667,0.4716666666666667,0.75,0.5585714285714286,1,1
Folder Number:  6000
Accuracy:  0.577
F1-Score:  0.730904761904762
Precision:  0.6935
Recall:  0.8766666666666666
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.85,1.0,0.8166666666666667,0.8866666666666667,1,1
look,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
salad,0.31833333333333336,0.44333333333333325,0.8333333333333333,0.5473809523809524,1,1
corn,0.33333333333333337,0.4583333333333333,0.8666666666666666,0.5761904761904761,1,1
used,0.85,1.0,0.8999999999999998,0.9400000000000001,1,0
fruit,0.21166666666666667,0.37,0.7666666666666666,0.47333333333333344,1,1
green,0.375,0.425,0.95,0.569047619047619,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.45999999999999996,0.45999999999999996,1.0,0.6183333333333334,1,1
banana,0.21166666666666661,0.44833333333333325,0.7166666666666667,0.5228571428571429,1,1
Folder Number:  6000
Accuracy:  0.5551666666666667
F1-Score:  0.7093809523809524
Precision:  0.6605
Recall:  0.8783333333333333
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.875,1.0,0.8666666666666666,0.9200000000000002,1,1
look,0.85,1.0,0.8333333333333333,0.8933333333333333,1,1
salad,0.4616666666666666,0.49499999999999994,0.9666666666666666,0.6323809523809524,1,1
corn,0.4666666666666666,0.4999999999999999,0.9666666666666666,0.6347619047619047,1,1
used,0.75,1.0,0.9,0.93,1,0
fruit,0.145,0.3983333333333333,0.6833333333333333,0.4766666666666667,1,1
green,0.3116666666666667,0.5700000000000001,0.7666666666666667,0.6304761904761905,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.4583333333333333,0.5416666666666666,0.9166666666666666,0.6623809523809523,1,1
banana,0.22333333333333333,0.38166666666666665,0.7833333333333333,0.4866666666666667,1,1
Folder Number:  6000
Accuracy:  0.5541666666666667
F1-Score:  0.7266666666666667
Precision:  0.6886666666666668
Recall:  0.8683333333333334
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
look,0.75,1.0,0.75,0.8366666666666667,1,1
salad,0.39333333333333337,0.4133333333333333,0.9666666666666666,0.5692857142857143,1,1
corn,0.4333333333333333,0.4916666666666667,0.9333333333333332,0.6195238095238096,1,1
used,1.0,1.0,1.0,1.0,1,0
fruit,0.27,0.42000000000000004,0.7833333333333333,0.5238095238095238,1,1
green,0.44666666666666666,0.5133333333333333,0.9166666666666666,0.6483333333333333,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.40166666666666667,0.45999999999999996,0.9333333333333332,0.5988095238095238,1,1
banana,0.15833333333333333,0.3283333333333333,0.7833333333333333,0.43952380952380954,1,1
Folder Number:  6000
Accuracy:  0.582
F1-Score:  0.7202619047619048
Precision:  0.6626666666666666
Recall:  0.9016666666666666
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9333333333333332,1.0,0.9333333333333332,0.95,1,1
look,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
salad,0.32500000000000007,0.45,0.8166666666666667,0.5661904761904764,1,1
corn,0.42666666666666664,0.56,0.85,0.6583333333333333,1,1
used,0.8,1.0,0.9,0.9333333333333332,1,0
fruit,0.28500000000000003,0.36833333333333335,0.8833333333333332,0.49428571428571433,1,1
green,0.4666666666666666,0.5333333333333333,0.9333333333333332,0.6547619047619047,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.4916666666666666,0.525,0.9666666666666666,0.6657142857142857,1,1
banana,0.1883333333333333,0.40499999999999997,0.75,0.5009523809523809,1,1
Folder Number:  6000
Accuracy:  0.5883333333333333
F1-Score:  0.7403571428571428
Precision:  0.6841666666666667
Recall:  0.9
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8833333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
look,0.8916666666666666,1.0,0.8833333333333332,0.9266666666666667,1,1
salad,0.31666666666666665,0.41666666666666663,0.8833333333333332,0.5430952380952382,1,1
corn,0.5033333333333333,0.5366666666666666,0.9666666666666666,0.6680952380952381,1,1
used,0.95,1.0,0.9666666666666666,0.9800000000000001,1,0
fruit,0.2033333333333333,0.35666666666666663,0.7666666666666667,0.47333333333333333,1,1
green,0.3666666666666667,0.5333333333333333,0.8166666666666668,0.62,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.45166666666666666,0.5016666666666667,0.95,0.6407142857142858,1,1
banana,0.27166666666666667,0.37,0.85,0.5009523809523809,1,1
Folder Number:  6000
Accuracy:  0.5838333333333333
F1-Score:  0.7279523809523809
Precision:  0.6715
Recall:  0.8966666666666665
confFiles/spoken_4_lemmed_stop.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7833333333333333,1.0,0.7666666666666666,0.8466666666666667,1,1
look,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
salad,0.425,0.45,0.95,0.5957142857142856,1,1
corn,0.4166666666666667,0.45,0.95,0.6,1,1
used,1.0,1.0,1.0,1.0,1,0
fruit,0.165,0.3516666666666667,0.7333333333333333,0.4590476190476191,1,1
green,0.3933333333333333,0.47666666666666657,0.9166666666666666,0.605,1,1
yellow,1.0,1.0,1.0,1.0,3,0
cucumber,0.37833333333333335,0.5116666666666666,0.8666666666666666,0.619047619047619,1,1
banana,0.24833333333333335,0.3566666666666667,0.8333333333333333,0.4742857142857143,1,1
Folder Number:  6000
Accuracy:  0.5776666666666667
F1-Score:  0.7179761904761904
Precision:  0.6596666666666666
