confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
the,0.8666666666666666,1.0,0.85,0.9,1,1
ear,0.37333333333333335,0.4066666666666666,0.9666666666666666,0.5488095238095239,1,1
banana,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
block,0.9666666666666666,1.0,0.9666666666666666,0.9800000000000001,1,1
Folder Number:  6000
Accuracy:  0.6418333333333333
F1-Score:  0.7405238095238096
Precision:  0.7105
Recall:  0.9033333333333333
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9083333333333332,1.0,0.8999999999999998,0.9400000000000001,1,1
corn,0.4083333333333333,0.4666666666666667,0.9333333333333332,0.5938095238095238,1,1
yellow,0.72,0.6666666666666666,0.8166666666666667,0.6933333333333334,1,1
an,0.3883333333333333,0.475,0.9,0.5811904761904761,1,1
green,0.3833333333333333,0.44833333333333336,0.85,0.5666666666666667,1,1
cucumber,0.36833333333333335,0.42666666666666664,0.9,0.5640476190476191,1,1
the,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
ear,0.35,0.375,0.9666666666666666,0.525952380952381,1,1
banana,0.8633333333333333,1.0,0.7833333333333333,0.8600000000000001,1,1
block,0.8583333333333332,1.0,0.85,0.8966666666666667,1,1
Folder Number:  6000
Accuracy:  0.619
F1-Score:  0.7181666666666667
Precision:  0.6858333333333333
Recall:  0.8833333333333332
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9,1.0,0.9,0.9400000000000001,1,1
corn,0.4916666666666667,0.5166666666666667,0.9666666666666666,0.6545238095238095,1,1
yellow,0.6649999999999999,0.7,0.75,0.6933333333333332,1,1
an,0.4583333333333333,0.4916666666666666,0.9666666666666666,0.6342857142857143,1,1
green,0.5233333333333333,0.505,0.9333333333333332,0.6295238095238095,1,1
cucumber,0.42833333333333334,0.42833333333333334,1.0,0.5871428571428571,1,1
the,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
ear,0.38333333333333336,0.4416666666666666,0.9333333333333332,0.575952380952381,1,1
banana,0.7133333333333333,1.0,0.6833333333333333,0.7966666666666666,1,1
block,0.8916666666666666,1.0,0.8833333333333332,0.9266666666666665,1,1
Folder Number:  6000
Accuracy:  0.6421666666666666
F1-Score:  0.7404761904761905
Precision:  0.7083333333333333
Recall:  0.8966666666666665
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
corn,0.32833333333333337,0.445,0.8666666666666666,0.560952380952381,1,1
yellow,0.7833333333333333,0.85,0.85,0.8366666666666667,1,1
an,0.35833333333333334,0.4083333333333334,0.9333333333333332,0.5497619047619048,1,1
green,0.5216666666666667,0.5983333333333334,0.8666666666666666,0.6861904761904761,1,1
cucumber,0.275,0.395,0.85,0.5092857142857142,1,1
the,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
ear,0.3533333333333334,0.4033333333333333,0.9166666666666666,0.5426190476190477,1,1
banana,0.7266666666666667,1.0,0.7,0.8033333333333333,1,1
block,0.9333333333333332,1.0,0.9,0.9333333333333332,1,1
Folder Number:  6000
Accuracy:  0.6188333333333333
F1-Score:  0.7348809523809525
Precision:  0.71
Recall:  0.8766666666666666
confFiles/written/written_4_30_raw_clean.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
corn,0.3066666666666667,0.3566666666666667,0.9333333333333332,0.4980952380952381,1,1
yellow,0.6083333333333333,0.7,0.6666666666666667,0.6300000000000001,1,1
an,0.41666666666666663,0.41666666666666663,1.0,0.5650000000000001,1,1
green,0.4833333333333333,0.48166666666666663,0.9333333333333332,0.6111904761904762,1,1
cucumber,0.30333333333333334,0.42333333333333334,0.8,0.5399999999999998,1,1
