confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
block,0.8333333333333333,0.9666666666666666,0.8166666666666667,0.8733333333333334,1,1
Folder Number:  6000
Accuracy:  0.8175757575757576
F1-Score:  0.8463203463203463
Precision:  0.8636363636363636
Recall:  0.8772727272727273
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8083333333333332,0.825,0.8833333333333332,0.8290476190476191,1,1
cob,0.8400000000000001,0.8916666666666666,0.8666666666666666,0.8590476190476191,1,1
corn,0.8700000000000001,0.8833333333333332,0.9166666666666666,0.8800000000000001,1,1
yellow,0.7833333333333333,0.95,0.75,0.8233333333333333,1,1
side,0.825,1.0,0.8333333333333334,0.8800000000000001,1,1
square,0.805,0.8166666666666667,0.9,0.8333333333333334,1,1
cucumber,0.6466666666666667,0.6916666666666667,0.9,0.7638095238095237,1,1
green,0.85,1.0,0.9,0.9400000000000001,2,0
ear,0.8550000000000001,0.7583333333333333,1.0,0.8457142857142858,1,1
banana,0.8,1.0,0.8166666666666667,0.8766666666666666,1,1
block,0.77,0.9166666666666666,0.8,0.8280952380952382,1,1
Folder Number:  6000
Accuracy:  0.8048484848484848
F1-Score:  0.8508225108225109
Precision:  0.8848484848484848
Recall:  0.8696969696969696
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.805,0.7416666666666666,0.9666666666666666,0.819047619047619,1,1
cob,0.9333333333333332,1.0,0.9333333333333332,0.96,1,1
corn,0.8916666666666666,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.8333333333333334,0.7833333333333333,0.9333333333333332,0.8333333333333333,2,1
side,0.8633333333333333,1.0,0.8333333333333334,0.9000000000000001,1,1
square,0.7683333333333333,0.8,0.8666666666666666,0.7914285714285715,1,1
cucumber,0.42833333333333334,0.4533333333333333,0.95,0.6033333333333334,1,1
green,0.44666666666666666,0.4716666666666667,0.9666666666666666,0.6145238095238095,2,1
ear,0.9416666666666667,1.0,0.9333333333333332,0.96,1,1
banana,0.9416666666666667,1.0,0.9,0.9333333333333332,1,1
block,0.8550000000000001,0.8333333333333333,0.9666666666666666,0.8800000000000001,1,1
Folder Number:  6000
Accuracy:  0.7916666666666667
F1-Score:  0.8371212121212122
Precision:  0.8257575757575758
Recall:  0.9196969696969698
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7083333333333333,0.7333333333333333,0.8666666666666666,0.7666666666666667,1,1
cob,0.8466666666666667,1.0,0.8666666666666666,0.9099999999999999,1,1
corn,0.8166666666666667,1.0,0.8333333333333333,0.89,1,1
yellow,0.635,0.46833333333333327,1.0,0.6273809523809524,2,1
side,0.9166666666666666,1.0,0.9,0.9400000000000001,1,1
square,0.76,0.7166666666666666,0.9,0.7847619047619048,1,1
cucumber,0.6849999999999999,0.6516666666666666,0.9666666666666666,0.7659523809523809,1,1
green,0.2816666666666667,0.2816666666666667,1.0,0.4333333333333334,2,1
ear,0.8666666666666666,1.0,0.8666666666666666,0.9099999999999999,1,1
banana,0.7916666666666667,1.0,0.7,0.8066666666666666,1,1
block,0.7816666666666667,0.7666666666666666,0.9166666666666666,0.7980952380952381,1,1
Folder Number:  6000
Accuracy:  0.7354545454545455
F1-Score:  0.7848051948051947
Precision:  0.7834848484848483
Recall:  0.8924242424242422
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.7683333333333333,0.7833333333333333,0.8833333333333332,0.7980952380952381,1,1
cob,0.8666666666666666,1.0,0.8,0.8733333333333334,1,1
corn,0.9,1.0,0.8666666666666666,0.9133333333333333,1,1
yellow,0.925,0.85,1.0,0.9,2,1
side,0.8333333333333333,1.0,0.8166666666666667,0.8866666666666667,1,1
square,0.7633333333333333,0.7916666666666666,0.8833333333333332,0.809047619047619,1,1
cucumber,0.25833333333333336,0.38333333333333336,0.9,0.508095238095238,1,1
green,0.56,0.56,1.0,0.7021428571428571,2,1
ear,0.7833333333333333,1.0,0.7833333333333333,0.8566666666666667,1,1
banana,0.8833333333333332,1.0,0.8833333333333332,0.9166666666666666,1,1
block,0.7833333333333334,0.7583333333333333,0.9,0.779047619047619,1,1
Folder Number:  6000
Accuracy:  0.7568181818181817
F1-Score:  0.813008658008658
Precision:  0.8296969696969696
Recall:  0.8833333333333333
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.6916666666666667,0.8166666666666667,0.8,0.7847619047619048,1,1
cob,0.905,1.0,0.8333333333333333,0.8933333333333333,1,1
corn,0.9666666666666666,1.0,0.95,0.9666666666666666,1,1
yellow,0.9099999999999999,0.925,0.9333333333333332,0.9123809523809523,2,1
side,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
square,0.7899999999999999,0.825,0.8666666666666666,0.8290476190476191,1,1
cucumber,0.48666666666666664,0.5783333333333334,0.9,0.6852380952380952,1,1
green,0.4333333333333333,0.4333333333333333,1.0,0.5883333333333334,2,1
ear,0.9,1.0,0.9333333333333332,0.95,1,1
banana,0.8833333333333332,1.0,0.8166666666666667,0.8800000000000001,1,1
block,0.78,0.8083333333333332,0.8666666666666666,0.799047619047619,1,1
Folder Number:  6000
Accuracy:  0.7868181818181817
F1-Score:  0.8377705627705627
Precision:  0.8533333333333334
Recall:  0.8893939393939394
confFiles/english_4_30_objects_lemm.conf
token,accuracy,precision,recall,f1,num_positive_instances,num_negative_instances
cube,0.8116666666666668,0.7666666666666666,0.95,0.8395238095238096,1,1
cob,0.975,1.0,0.9666666666666666,0.9800000000000001,1,1
corn,0.875,1.0,0.8666666666666666,0.9200000000000002,1,1
yellow,0.8166666666666668,0.7666666666666666,0.9333333333333332,0.8114285714285716,2,1
side,0.7916666666666666,1.0,0.8,0.8700000000000001,1,1
square,0.8150000000000001,0.7833333333333333,0.9166666666666666,0.8233333333333335,1,1
cucumber,0.3716666666666667,0.40499999999999997,0.95,0.5549999999999999,1,1
green,0.5116666666666666,0.5116666666666666,1.0,0.6614285714285715,2,1
ear,0.8166666666666667,1.0,0.8333333333333333,0.89,1,1
banana,0.9083333333333332,1.0,0.8833333333333332,0.9266666666666665,1,1
block,0.8383333333333333,0.9166666666666666,0.85,0.8699999999999999,1,1
Folder Number:  6000
Accuracy:  0.7756060606060605
